path	face_index	family	subfamily	full	postscript	typo_family	typo_subfamily	version_name	font_revision	weight	width	italic	axes	glyphs	arabic	arabic_supp_exta	persian	arabic_pf	latin_ext	greek	cyrillic	gsub_features	gpos_features	format	outlines	bytes	dataless	designer	manufacturer	vendor_id	license_url	error
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/otf/InterDisplay-ExtraLightItalic.otf	0	Inter Display ExtraLight	Italic	Inter Display ExtraLight Italic	InterDisplay-ExtraLightItalic	Inter Display	ExtraLight Italic	Version 4.000;git-a52131595	4.000	200	5	1		2889	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	otf	CFF	573696	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/otf/InterDisplay-Italic.otf	0	Inter Display	Italic	Inter Display Italic	InterDisplay-Italic			Version 4.000;git-a52131595	4.000	400	5	1		2889	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	otf	CFF	582048	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/otf/InterDisplay-Light.otf	0	Inter Display Light	Regular	Inter Display Light	InterDisplay-Light	Inter Display	Light	Version 4.000;git-a52131595	4.000	300	5	0		2926	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	otf	CFF	601544	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/otf/InterDisplay-LightItalic.otf	0	Inter Display Light	Italic	Inter Display Light Italic	InterDisplay-LightItalic	Inter Display	Light Italic	Version 4.000;git-a52131595	4.000	300	5	1		2889	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	otf	CFF	585592	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/otf/InterDisplay-Medium.otf	0	Inter Display Medium	Regular	Inter Display Medium	InterDisplay-Medium	Inter Display	Medium	Version 4.000;git-a52131595	4.000	500	5	0		2926	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	otf	CFF	617500	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/otf/InterDisplay-MediumItalic.otf	0	Inter Display Medium	Italic	Inter Display Medium Italic	InterDisplay-MediumItalic	Inter Display	Medium Italic	Version 4.000;git-a52131595	4.000	500	5	1		2889	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	otf	CFF	594688	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/otf/InterDisplay-Regular.otf	0	Inter Display	Regular	Inter Display Regular	InterDisplay-Regular			Version 4.000;git-a52131595	4.000	400	5	0		2926	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	otf	CFF	602892	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/otf/InterDisplay-SemiBold.otf	0	Inter Display SemiBold	Regular	Inter Display SemiBold	InterDisplay-SemiBold	Inter Display	SemiBold	Version 4.000;git-a52131595	4.000	600	5	0		2926	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	otf	CFF	619088	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/otf/InterDisplay-SemiBoldItalic.otf	0	Inter Display SemiBold	Italic	Inter Display SemiBold Italic	InterDisplay-SemiBoldItalic	Inter Display	SemiBold Italic	Version 4.000;git-a52131595	4.000	600	5	1		2889	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	otf	CFF	596444	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/otf/InterDisplay-Thin.otf	0	Inter Display Thin	Regular	Inter Display Thin	InterDisplay-Thin	Inter Display	Thin	Version 4.000;git-a52131595	4.000	100	5	0		2926	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	otf	CFF	570460	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/otf/InterDisplay-ThinItalic.otf	0	Inter Display Thin	Italic	Inter Display Thin Italic	InterDisplay-ThinItalic	Inter Display	Thin Italic	Version 4.000;git-a52131595	4.000	100	5	1		2889	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	otf	CFF	565900	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/Inter-Black.ttf	0	Inter Black	Regular	Inter Black	Inter-Black	Inter	Black	Version 4.000;git-a52131595	4.000	900	5	0		2926	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	414140	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/Inter-BlackItalic.ttf	0	Inter Black	Italic	Inter Black Italic	Inter-BlackItalic	Inter	Black Italic	Version 4.000;git-a52131595	4.000	900	5	1		2889	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	422324	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/Inter-Bold.ttf	0	Inter	Bold	Inter Bold	Inter-Bold			Version 4.000;git-a52131595	4.000	700	5	0		2926	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	415072	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/Inter-BoldItalic.ttf	0	Inter	Bold Italic	Inter Bold Italic	Inter-BoldItalic			Version 4.000;git-a52131595	4.000	700	5	1		2889	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	420068	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/Inter-ExtraBold.ttf	0	Inter ExtraBold	Regular	Inter ExtraBold	Inter-ExtraBold	Inter	ExtraBold	Version 4.000;git-a52131595	4.000	800	5	0		2926	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	416228	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/Inter-ExtraBoldItalic.ttf	0	Inter ExtraBold	Italic	Inter ExtraBold Italic	Inter-ExtraBoldItalic	Inter	ExtraBold Italic	Version 4.000;git-a52131595	4.000	800	5	1		2889	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	422904	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/Inter-ExtraLight.ttf	0	Inter ExtraLight	Regular	Inter ExtraLight	Inter-ExtraLight	Inter	ExtraLight	Version 4.000;git-a52131595	4.000	200	5	0		2926	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	409996	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/Inter-ExtraLightItalic.ttf	0	Inter ExtraLight	Italic	Inter ExtraLight Italic	Inter-ExtraLightItalic	Inter	ExtraLight Italic	Version 4.000;git-a52131595	4.000	200	5	1		2889	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	415636	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/Inter-Italic.ttf	0	Inter	Italic	Inter Italic	Inter-Italic			Version 4.000;git-a52131595	4.000	400	5	1		2889	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	412848	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/Inter-Light.ttf	0	Inter Light	Regular	Inter Light	Inter-Light	Inter	Light	Version 4.000;git-a52131595	4.000	300	5	0		2926	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	408364	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/Inter-LightItalic.ttf	0	Inter Light	Italic	Inter Light Italic	Inter-LightItalic	Inter	Light Italic	Version 4.000;git-a52131595	4.000	300	5	1		2889	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	415024	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/Inter-Medium.ttf	0	Inter Medium	Regular	Inter Medium	Inter-Medium	Inter	Medium	Version 4.000;git-a52131595	4.000	500	5	0		2926	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	411500	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/Inter-MediumItalic.ttf	0	Inter Medium	Italic	Inter Medium Italic	Inter-MediumItalic	Inter	Medium Italic	Version 4.000;git-a52131595	4.000	500	5	1		2889	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	417780	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/Inter-Regular.ttf	0	Inter	Regular	Inter Regular	Inter-Regular			Version 4.000;git-a52131595	4.000	400	5	0		2926	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	407056	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/Inter-SemiBold.ttf	0	Inter SemiBold	Regular	Inter SemiBold	Inter-SemiBold	Inter	SemiBold	Version 4.000;git-a52131595	4.000	600	5	0		2926	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	413976	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/Inter-SemiBoldItalic.ttf	0	Inter SemiBold	Italic	Inter SemiBold Italic	Inter-SemiBoldItalic	Inter	SemiBold Italic	Version 4.000;git-a52131595	4.000	600	5	1		2889	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	418520	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/Inter-Thin.ttf	0	Inter Thin	Regular	Inter Thin	Inter-Thin	Inter	Thin	Version 4.000;git-a52131595	4.000	100	5	0		2926	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	403404	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/Inter-ThinItalic.ttf	0	Inter Thin	Italic	Inter Thin Italic	Inter-ThinItalic	Inter	Thin Italic	Version 4.000;git-a52131595	4.000	100	5	1		2889	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	410232	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/InterDisplay-Black.ttf	0	Inter Display Black	Regular	Inter Display Black	InterDisplay-Black	Inter Display	Black	Version 4.000;git-a52131595	4.000	900	5	0		2926	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	411280	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/InterDisplay-BlackItalic.ttf	0	Inter Display Black	Italic	Inter Display Black Italic	InterDisplay-BlackItalic	Inter Display	Black Italic	Version 4.000;git-a52131595	4.000	900	5	1		2889	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	419004	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/InterDisplay-Bold.ttf	0	Inter Display	Bold	Inter Display Bold	InterDisplay-Bold			Version 4.000;git-a52131595	4.000	700	5	0		2926	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	412808	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/InterDisplay-BoldItalic.ttf	0	Inter Display	Bold Italic	Inter Display Bold Italic	InterDisplay-BoldItalic			Version 4.000;git-a52131595	4.000	700	5	1		2889	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	418268	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/InterDisplay-ExtraBold.ttf	0	Inter Display ExtraBold	Regular	Inter Display ExtraBold	InterDisplay-ExtraBold	Inter Display	ExtraBold	Version 4.000;git-a52131595	4.000	800	5	0		2926	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	413364	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/InterDisplay-ExtraBoldItalic.ttf	0	Inter Display ExtraBold	Italic	Inter Display ExtraBold Italic	InterDisplay-ExtraBoldItalic	Inter Display	ExtraBold Italic	Version 4.000;git-a52131595	4.000	800	5	1		2889	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	420616	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/InterDisplay-ExtraLight.ttf	0	Inter Display ExtraLight	Regular	Inter Display ExtraLight	InterDisplay-ExtraLight	Inter Display	ExtraLight	Version 4.000;git-a52131595	4.000	200	5	0		2926	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	401652	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/InterDisplay-ExtraLightItalic.ttf	0	Inter Display ExtraLight	Italic	Inter Display ExtraLight Italic	InterDisplay-ExtraLightItalic	Inter Display	ExtraLight Italic	Version 4.000;git-a52131595	4.000	200	5	1		2889	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	407988	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
/Users/bardiasamiee/Library/CloudStorage/GoogleDrive-b.samiee@mzn-group.com/My Drive/03.Digital Asset Database/01.Fonts/02.Free Fonts/Inter Font Typeface/extras/ttf/InterDisplay-Italic.ttf	0	Inter Display	Italic	Inter Display Italic	InterDisplay-Italic			Version 4.000;git-a52131595	4.000	400	5	1		2889	0	0		1	334	105	248	dlig,calt,smcp,c2sc,tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03,ss04,ss05,ss06,ss07,ss08,cv01,cv02,cv03	kern,mark,mkmk	ttf	glyf	409396	no	Rasmus Andersson	rsms	RSMS	http://scripts.sil.org/OFL	
